id,home_team_win,home_team_rest,away_team_rest,home_pitcher_rest,away_pitcher_rest,season,home_batting_batting_avg_10RA,home_batting_onbase_perc_10RA,home_batting_onbase_plus_slugging_10RA,home_batting_leverage_index_avg_10RA,home_batting_RBI_10RA,away_batting_batting_avg_10RA,away_batting_onbase_perc_10RA,away_batting_onbase_plus_slugging_10RA,away_batting_leverage_index_avg_10RA,away_batting_RBI_10RA,home_pitching_earned_run_avg_10RA,home_pitching_SO_batters_faced_10RA,home_pitching_H_batters_faced_10RA,home_pitching_BB_batters_faced_10RA,away_pitching_earned_run_avg_10RA,away_pitching_SO_batters_faced_10RA,away_pitching_H_batters_faced_10RA,away_pitching_BB_batters_faced_10RA,home_pitcher_earned_run_avg_10RA,home_pitcher_SO_batters_faced_10RA,home_pitcher_H_batters_faced_10RA,home_pitcher_BB_batters_faced_10RA,away_pitcher_earned_run_avg_10RA,away_pitcher_SO_batters_faced_10RA,away_pitcher_H_batters_faced_10RA,away_pitcher_BB_batters_faced_10RA,home_team_errors_mean,home_team_errors_std,home_team_errors_skew,away_team_errors_mean,away_team_errors_std,away_team_errors_skew,home_team_spread_mean,home_team_spread_std,home_team_spread_skew,away_team_spread_mean,away_team_spread_std,away_team_spread_skew,home_team_wins_mean,home_team_wins_std,home_team_wins_skew,away_team_wins_mean,away_team_wins_std,away_team_wins_skew,home_batting_batting_avg_mean,home_batting_batting_avg_std,home_batting_batting_avg_skew,home_batting_onbase_perc_mean,home_batting_onbase_perc_std,home_batting_onbase_perc_skew,home_batting_onbase_plus_slugging_mean,home_batting_onbase_plus_slugging_std,home_batting_onbase_plus_slugging_skew,home_batting_leverage_index_avg_mean,home_batting_leverage_index_avg_std,home_batting_leverage_index_avg_skew,home_batting_wpa_bat_mean,home_batting_wpa_bat_std,home_batting_wpa_bat_skew,home_batting_RBI_mean,home_batting_RBI_std,home_batting_RBI_skew,away_batting_batting_avg_mean,away_batting_batting_avg_std,away_batting_batting_avg_skew,away_batting_onbase_perc_mean,away_batting_onbase_perc_std,away_batting_onbase_perc_skew,away_batting_onbase_plus_slugging_mean,away_batting_onbase_plus_slugging_std,away_batting_onbase_plus_slugging_skew,away_batting_leverage_index_avg_mean,away_batting_leverage_index_avg_std,away_batting_leverage_index_avg_skew,away_batting_wpa_bat_mean,away_batting_wpa_bat_std,away_batting_wpa_bat_skew,away_batting_RBI_mean,away_batting_RBI_std,away_batting_RBI_skew,home_pitching_earned_run_avg_mean,home_pitching_earned_run_avg_std,home_pitching_earned_run_avg_skew,home_pitching_SO_batters_faced_mean,home_pitching_SO_batters_faced_std,home_pitching_SO_batters_faced_skew,home_pitching_H_batters_faced_mean,home_pitching_H_batters_faced_std,home_pitching_H_batters_faced_skew,home_pitching_BB_batters_faced_mean,home_pitching_BB_batters_faced_std,home_pitching_BB_batters_faced_skew,home_pitching_leverage_index_avg_mean,home_pitching_leverage_index_avg_std,home_pitching_leverage_index_avg_skew,home_pitching_wpa_def_mean,home_pitching_wpa_def_std,home_pitching_wpa_def_skew,away_pitching_earned_run_avg_mean,away_pitching_earned_run_avg_std,away_pitching_earned_run_avg_skew,away_pitching_SO_batters_faced_mean,away_pitching_SO_batters_faced_std,away_pitching_SO_batters_faced_skew,away_pitching_H_batters_faced_mean,away_pitching_H_batters_faced_std,away_pitching_H_batters_faced_skew,away_pitching_BB_batters_faced_mean,away_pitching_BB_batters_faced_std,away_pitching_BB_batters_faced_skew,away_pitching_leverage_index_avg_mean,away_pitching_leverage_index_avg_std,away_pitching_leverage_index_avg_skew,away_pitching_wpa_def_mean,away_pitching_wpa_def_std,away_pitching_wpa_def_skew,home_pitcher_earned_run_avg_mean,home_pitcher_SO_batters_faced_mean,home_pitcher_H_batters_faced_mean,home_pitcher_BB_batters_faced_mean,home_pitcher_leverage_index_avg_mean,home_pitcher_wpa_def_mean,away_pitcher_earned_run_avg_mean,away_pitcher_SO_batters_faced_mean,away_pitcher_H_batters_faced_mean,away_pitcher_BB_batters_faced_mean,away_pitcher_leverage_index_avg_mean,away_pitcher_wpa_def_mean
10933,0,1,1,5,5,2016,-0.381191719,-0.005875662,-0.18145642,0.87428444,-0.028699087,0.020734206,-0.518535268,-0.668362717,-0.149740969,-1.002149562,-0.594631932,-0.566177332,-0.331846772,-0.107717618,0.143271048,-0.892705611,0.337977043,0.991569411,-0.983011782,0.867955315,-1.111583121,-1.54072678,0.174794352,-0.834019469,0.798714822,0.356555476,0.217483827,0.309192355,0.295916617,-0.069623489,-0.465439135,-1.049937542,0.999141324,0.470725966,2.462713131,-0.713171748,-0.758069244,0.547032739,0.865792806,0.114404841,-0.91887439,-0.975288089,0.076418973,1.028853299,0.712159315,-1.969051933,1.693504021,0.591178636,-1.915849684,2.605631343,0.056008847,-2.109059765,1.377334261,0.765644445,1.212346113,0.565126085,,0.331478615,2.117485829,0.451064782,0.221770844,1.175190903,1.223162145,-1.377646499,0.713822789,0.538499859,-1.044721135,0.476741998,-0.045482094,-1.944086468,-0.518367428,0.593561324,-0.210689254,-0.614903445,-0.724442981,-1.040810593,0.074839907,-0.947733631,,-0.128722846,-0.882942841,1.330272359,0.915891608,-0.660937863,-0.191123323,0.441889632,-1.210129111,1.214353073,,-0.927775733,0.733080721,0.591063236,0.724720001,-0.818543345,-1.327262527,0.472650519,1.488919516,-0.918308628,0.164988974,-1.215067028,-1.686735865,-0.389185081,0.053517389,-1.545498891,0.601494833,0.386572456,-1.171999558,1.346718911,0.745125004,0.559228547,0.541982112,0.583107828,0.058712125,-0.747698728,-0.171818413,0.835021055,-1.025702715,0.896172821,-1.144250827,-1.6329654,-0.285455865,2.197725101,0.193625018,-0.877061936,0.889888305,0.337554623,1.368456402,-0.70789297
1867,1,1,1,5,5,2016,-0.850085849,-0.662813217,-0.767116974,-0.610054309,-0.738737256,0.375394451,0.159410346,0.163143472,-0.56213451,-0.647647114,-1.134305352,-1.21633156,,1.06051111,0.080910343,,-0.054932635,,-0.937360529,-0.258447727,-0.129680514,1.017168614,0.515742999,-0.020968929,0.766659265,0.254315402,0.040684276,0.250767485,0.444382204,-1.034988059,-1.141791103,-0.342751707,-0.363044334,-0.406286063,-0.285962259,0.217395806,-1.072562353,-0.4536705,-0.217025354,0.283095848,0.222554447,0.855597979,0.11848537,-0.906462834,-0.787990884,0.51467433,-0.392658235,-0.652500911,2.081627206,-0.764212366,-1.272294351,0.179701485,-1.234512864,0.014217871,-0.990818303,,-0.601759454,0.15759395,-0.052779397,-1.470275817,-2.005185992,-1.35140243,0.798406309,-1.018144019,-2.719998395,-0.071992179,-0.607660497,-1.318604194,0.094415945,-1.17954659,-1.364737204,-0.688363394,-0.514837336,0.859849022,0.029948114,-1.160220794,-1.806185081,-1.106303539,-2.21953624,-0.60265971,-0.892766557,-0.74505513,-1.130939896,-1.402458092,,-0.222412013,-0.746861733,-0.823278072,-2.124327141,0.013085414,-0.367887515,-1.09183551,-0.138350396,-0.319206954,0.521816807,0.276743687,-0.597064008,-0.229180359,-0.915219602,-0.528191348,-0.290230761,-0.219586957,1.103200924,-1.010289199,-0.621891695,0.029922719,2.441530798,1.485552552,0.360138426,-0.465102592,0.47622045,0.423588609,-0.129813113,1.220054669,-0.19956505,,-0.977681802,-0.277114406,-0.099221564,1.023608627,1.044925378,1.603642428,0.556974181,-0.02696021,0.855720563,0.231077866,-1.578310031,-1.27536605
2653,0,1,1,,6,2016,0.19458269,0.407149435,0.745547211,-0.782651838,0.060055684,0.196342677,-0.411491224,-0.215447335,0.977468043,-0.736272726,-1.038436873,0.532983771,-0.313660124,-1.744889318,-0.178378903,-1.183193644,-0.042472919,0.650062788,-0.372164852,0.581886688,-0.047219737,-0.926263,-0.388352991,1.635037435,-0.836166145,-0.392360388,0.217483827,1.074671766,-0.080201296,-0.577710105,-1.059683215,-1.021418469,0.079337503,-1.149018997,0.281519569,0.467576841,-1.664235442,0.114157376,-0.008791092,0.293131059,0.006446132,0.673016542,0.185618828,-0.708366333,-1.068976353,-0.83441532,0.357096661,-1.310039121,0.705047175,0.530631345,-0.701792968,0.717700925,0.205560628,0.243248573,-1.045843844,-1.936882554,-0.848493454,0.412873372,1.676989871,-1.312403425,-0.570602692,1.211325086,1.468394016,-1.243137137,-2.372589474,0.651163624,-0.041296095,-2.196225356,1.180626577,-0.138122791,-1.768927657,1.092330418,-1.431933017,0.442221167,0.715376788,0.886855081,0.29321139,-0.242514826,0.129995768,0.243904039,-1.243631674,-0.92969597,-1.043685081,1.026717297,2.047180611,0.41358547,-0.064079726,,-0.780504597,-2.322271625,-1.208297194,0.649740747,0.023288911,-0.665857577,-0.838447265,0.851654038,-0.515604777,1.237906713,-0.589038336,-1.887065994,-0.903809655,-0.655174883,0.71078282,-0.899365402,0.249097488,-0.77055184,0.659917711,-0.016535926,0.607468168,-1.56237319,0.793444538,,-1.40553347,0.318579236,-1.198501806,-0.458871458,-0.383148015,0.598197182,-0.011459372,-0.994796802,0.327357542,,-0.406521418,1.704511326,-0.852717239,-0.442395246,0.63980143,
2758,1,1,1,,5,,0.594521801,0.153480478,0.148196826,-0.389129472,0.148810455,0.17912616,,-1.451093403,1.053073525,-0.736272726,-0.051652702,0.871182803,-0.124425414,1.297277876,-0.060221778,-0.510917263,0.113582267,0.586248966,-0.992970757,-0.145645029,-0.51683343,0.457878866,0.621735005,-0.758337025,0.969747351,0.299955855,-0.710713814,-1.678208869,-2.468983439,2.067969489,1.919437544,-1.296232942,0.355278649,-1.420507347,0.185499577,-1.774521769,-0.956912194,0.4669991,0.428500857,0.248789748,-0.449150199,-2.613449307,-1.457263706,3.367468301,1.599995346,0.572128429,-3.997681437,1.052314108,0.141841164,-3.438109585,0.855557828,0.080181088,-3.489667751,-0.207092696,-2.004559321,-2.787178724,0.676412233,0.00678811,-1.779179883,0.662680966,-0.742471248,-2.310996569,,-1.333796196,-0.625170144,-0.764305708,-2.504090784,1.539094265,-2.49491428,-2.76844478,1.908949167,,-1.408568178,-2.590558099,-2.163766589,0.851861385,0.818827669,-1.534442293,,-0.880392079,0.40009788,0.367734167,-0.529251321,1.634328759,0.489113006,-0.971734424,-0.370563372,-1.175451903,-0.369470704,1.242136531,0.236158889,-1.875122416,0.668355003,-1.479565999,-0.27501242,-0.038871715,1.178464593,-1.073049435,0.816047638,0.109155874,-0.377625636,-0.856902058,-1.400657819,-0.764768354,0.585258664,-1.845470231,-0.092008683,0.795093516,-0.771249245,0.084895258,0.83858063,0.451871106,-0.308749592,-1.794914224,-1.741427824,,-1.036178638,-0.15961653,-0.511264595,0.442742568,-1.07111408,0.851196038,0.669929921,-0.797930599,1.072190406,,1.250585745,-2.809149425
3861,1,1,1,5,5,2016,0.666924571,1.25596479,0.234701578,1.17115219,-0.916246798,0.237662317,0.198335453,-0.223576586,0.750651595,-0.647647114,-0.788021794,-0.677812432,1.172428229,-1.317368187,0.268812993,-0.841383208,1.110131894,0.072797877,-0.504204778,-0.757632793,0.275369004,-0.165026296,-0.039528554,-0.115112029,0.091360355,-0.355862282,-0.682586613,-0.206085477,1.520366244,1.506481932,1.002823316,-1.204915594,0.489068296,-0.638264532,1.398114794,-1.345526533,2.505512248,0.285976279,-0.008791092,0.293131059,0.006446132,-1.457100212,-0.205671101,1.591613957,0.776232517,2.888604118,0.248088735,0.87736835,1.722190771,0.478881224,0.576115831,1.459036222,0.095605711,0.968707418,-1.188796581,1.125311235,0.043473961,0.567591715,0.551380938,,1.087371752,-0.076139358,-0.71137808,1.819157404,1.403107753,-1.380683296,3.553484997,1.11079961,-1.67820517,2.670544753,1.225404071,,0.660248088,-0.364434835,-1.736963155,0.434149259,,-1.004365741,2.51854071,1.96760656,-0.219280227,-0.250690884,0.700796887,-0.827314983,-0.733729328,-0.167337882,1.999874393,-0.940054331,2.278868369,-1.338473047,,1.002242555,1.377187558,-0.151950405,1.583746615,-0.053749952,0.349771507,0.458680139,0.570829142,0.67315053,0.289954327,-0.568194805,-1.000925832,-2.265009418,0.739940503,0.404175807,-0.283521504,0.653188935,-1.19746693,-1.462558984,-1.156701063,0.497140328,1.481548563,-0.511727709,-0.302578306,1.304523943,-0.522041854,-0.797077012,,-0.204193065,0.24879172,0.223865733,-0.034779022,-0.125393465,0.13592527,-0.40438471,0.896973773,-0.359914194
4003,0,1,1,5,5,2016,,1.408816598,2.085201892,0.75001422,1.568886793,0.91943638,0.941156246,1.144460133,0.338258054,0.770362678,-0.241736755,-0.834460468,0.029905715,0.62519305,-0.072529812,-1.337164872,,-0.129433523,-0.43575399,-0.929252482,0.759130991,-0.978500017,0.710720831,-2.108241068,,0.490812622,0.442501437,0.843948792,-0.276842746,2.688560998,1.627015066,-1.584219752,-0.096261408,-0.740674042,-0.546630159,1.84714655,1.281951967,0.712989715,-0.008791092,0.293131059,0.006446132,0.421967068,0.251625533,-0.442302797,1.218287939,0.129079409,1.836707585,0.516703735,0.278545111,1.25733645,,0.555711732,0.219295667,2.30608452,-0.081363156,-0.151904949,0.79390448,1.718287243,0.455169933,0.694744025,0.185434605,-0.171242898,1.788683663,1.061408375,0.725473651,1.966054389,0.437544864,-0.534816594,2.403645966,1.253028472,-0.782136552,-0.380617722,0.735091849,0.412328217,1.743787726,1.389816026,-0.878282547,2.461519406,2.112313653,-1.519560097,0.500040509,0.43345542,-0.592047659,-1.595586982,-0.37009125,-1.692011895,0.909397018,-0.643063989,-1.84627067,0.43202232,0.919376591,-0.749716857,1.160837059,-0.68268202,0.279037729,-0.817539627,2.028707996,-0.931423727,-0.416240719,-0.731182628,0.3950557,-0.617366543,1.467859894,0.356331877,-0.513337722,1.517786847,0.350141478,0.4627792,0.734488463,0.29759491,-0.912826909,-0.935380634,-1.6509588,-1.00702596,-1.190764723,-2.052465753,-0.450037931,-0.975840014,0.846731757,-1.049049021,-0.599719151,-0.361467563,0.764762165,-2.209350553,1.241446474,0.477375194,0.511215258,-2.653897355
4369,0,1,1,5,,2016,-0.639773041,-0.031892991,-0.541503228,1.115920981,-0.561227714,0.227332407,-0.518535268,-0.61610325,-0.500275479,-0.824898338,-0.26405097,-0.630359713,0.134395924,0.028351061,-0.102889629,-0.601669473,-0.057932737,1.425032027,0.632528198,-0.590927371,0.419144608,-0.386864402,,,,,0.040684276,0.250767485,0.444382204,0.075544116,,-1.261968863,0.819560578,0.434245712,2.6162297,-0.533147299,-0.761374587,0.260751098,0.615911692,0.202400088,-0.647854284,-0.696344228,0.185618828,0.724159797,0.525876356,-1.903540882,1.797343308,0.51045846,-2.025132662,2.825373031,-0.099397787,-2.082944752,1.535243518,0.694733566,0.998161053,0.721993213,0.721162703,0.16472492,2.284368075,0.209217713,0.263296164,1.160218108,1.29951402,-1.527283343,0.517119275,0.550175646,-1.237365833,0.450236534,0.043514828,-2.054813734,-0.777533305,0.424611558,,-0.322966556,-0.39634158,-0.822011496,-0.076499183,-0.76829926,-0.839971926,-0.463053455,-0.729249216,1.217749974,0.698139425,-0.588835717,-0.316827693,0.238442625,-0.980556638,1.205602702,1.107724916,-1.108228166,0.688494491,0.822699182,0.565466514,-0.911979293,-1.050521312,0.193446211,1.506877515,,0.007342821,-1.231139621,-1.463006294,-0.455205111,-0.1044924,-1.362578014,0.394922537,0.342386064,-0.795547466,1.476419348,0.596334823,0.275835355,0.47558473,0.352739633,0.210732375,-0.645231024,-0.343125222,0.656598224,0.67369652,-0.623432824,0.484887602,-0.434589255,0.123086406,-1.303775426,,,,,,
5400,1,1,1,,5,2016,1.384056769,1.041321827,2.150664948,-1.127846896,1.036358166,-0.946834034,-1.572756918,-1.30825086,-0.974528051,-1.179400786,-1.254140951,1.002258321,0.738424066,-1.725880681,1.557874402,-1.051187484,0.631172807,1.110262883,0.027616945,-1.182659342,1.08462132,-0.004179233,0.010629209,-2.150466022,-0.816824366,0.840062036,-1.215523058,-1.127391055,0.064542094,1.506481932,1.342307582,,1.197625306,-0.782085032,0.461320189,-1.862907722,2.009195254,-1.528550104,1.141977195,-0.018667131,-1.230065427,-0.631136573,0.205665559,0.654446582,,-1.021475889,-1.653083274,0.493283955,,-3.37888922,0.838218902,0.842411573,-0.001441276,-0.767728072,-0.487294853,-0.948520834,-0.336147141,0.250399453,-1.571747788,-0.098394786,-0.735307602,-0.306642744,-0.189763512,1.689513915,-1.422116387,-0.854687999,0.811246945,0.647738686,-0.659816961,1.78093175,0.646630041,-0.708401256,0.489087377,0.176342394,0.700713102,-0.831274696,1.051561963,-0.868448676,0.25705052,0.484219168,-1.684668166,-1.018307216,0.912079989,1.183060527,1.457630014,-0.318396525,1.354172475,-0.723908509,-3.38936994,-2.118182146,-1.408170787,,0.979845783,0.119909638,-1.796356093,2.076440809,-1.682423127,-0.913999424,1.725789307,0.657896962,-0.14268347,-1.545239129,-0.566364339,0.457571402,0.315967322,-0.528167085,0.34787698,2.247148545,0.183703194,1.405171296,-0.742575142,0.067497021,-0.836523289,-1.572242294,-1.131538724,1.436159763,,-1.239794408,1.193147905,-0.037140835,0.295931213,-0.739440634,0.018674133,-2.253499722,-0.832101004,0.841097006,-0.260301772,-1.676880023
5801,0,1,1,5,5,2016,-0.3122367,-0.23352729,-0.18145642,0.384107458,0.415074769,-0.340812645,0.023172471,-0.052862326,0.482595793,-0.91352395,-1.297116476,-0.790059985,-0.776388511,,0.779186129,,2.356426337,-0.78852098,-0.333735227,-0.795766348,,-0.449678517,9.805072223,-1.349640897,3.321786888,0.305340529,0.217483827,-0.588733282,,0.915442399,0.065471315,-0.291508299,0.907160942,0.008791695,0.274170081,-1.345526533,-0.677989801,-1.024008875,0.428500857,0.248789748,,-1.870082032,-0.550110178,2.132676356,-0.869554721,0.95595862,,-0.532034022,0.611863138,1.155725073,-0.356925076,0.503570315,0.351600872,1.137926561,-1.705366653,-2.143606792,-0.691757966,0.700586086,1.037098132,0.027832412,0.819790029,-0.437918949,-0.408420124,-0.763233756,-0.0636143,0.076298983,-2.115777982,,0.276891648,-1.29380197,-0.096511007,0.481907566,0.754441767,0.02828407,-2.022037467,-1.19666633,0.36678368,-1.004365741,-1.445659383,-0.953291644,-1.362086679,-1.625654745,-1.0254272,0.189540593,-0.6306703,-1.756465514,-0.89477683,0.809562422,-1.07797476,0.039314068,0.844833599,0.383070189,1.407362759,-1.018463027,-0.77430604,1.349261807,-0.972132891,1.332772556,1.148309225,1.024801073,1.572106096,-1.173727546,0.014514562,-0.091823613,2.378273836,1.638042204,-0.500041544,-0.770417698,1.364694352,2.507402408,-1.415529763,-2.014149256,-2.189569682,-0.844154768,-0.187479437,0.743901779,-0.34272359,-0.836797798,0.696459453,-0.499826616,1.270147399,0.19499279,10.45661751,-1.416180532,3.579209094,0.284217402,0.607654887,-2.131929191
5849,1,1,1,,5,2016,-0.78113083,-1.745784533,-1.398367871,-0.589342606,-1.182511111,0.640528809,-0.090359091,0.18520858,-0.788950958,-0.115893442,0.132646184,,1.647987207,-0.565968905,-0.450796718,-0.106292721,0.54100794,-0.474854591,0.388355818,0.460653491,0.508527018,0.037598345,-0.685055671,0.026343607,,0.589102426,0.412893857,-0.572849466,-1.613731774,1.210962166,0.37129168,-1.900987598,-0.157875061,,,-0.18141886,-1.672496051,-0.382635358,-0.23894475,0.280870435,,0.194827067,0.285613872,-0.205651655,0.348685714,0.935870416,-0.757473012,-0.868021585,2.123223209,-0.770543244,-0.566090796,1.020708687,-0.922926553,-1.526197578,-1.760823419,-1.167197418,-0.626932718,0.009741437,-0.514448489,-0.321148665,-0.534313591,-1.857197242,-0.418957792,-0.765090768,-1.366810357,-1.360927604,-2.404904792,0.845914621,-0.975239247,-2.266218608,-0.646530567,0.679295461,-0.414943083,0.384681294,,-1.203718642,-0.025358826,-1.27619987,-2.479615592,-0.909958163,-0.406250763,-1.111941001,-0.759922746,-1.993864419,0.845250616,0.047184417,1.706217892,1.101502513,-0.635121979,0.440457727,-0.083189717,-0.453678071,-1.492303266,-1.047985049,1.926578113,0.273488842,-1.188883663,0.162808504,-1.017241083,-1.270394647,-0.856969739,-0.660645494,-0.41836919,1.527769261,0.39429786,-1.054219587,0.284339537,-0.763210558,-1.274081471,-1.14528369,0.637844594,-1.457655516,-0.60934854,1.326256683,0.327444608,0.089166626,0.41684967,0.471917906,0.58001642,0.006248441,-0.945408766,-0.694818813,-0.72271763,0.022508386,,0.579737987,,1.310383931
6947,0,1,1,,5,2016,0.863446375,0.973026339,0.784123655,1.343749719,0.060055684,0.175682857,-0.145502993,-0.158542582,-0.156614195,-0.02726783,-0.064049488,-0.184743689,0.079107396,-0.384537154,-0.217764611,0.147423845,-1.0447629,-0.431728443,,,,,-1.02509601,,-0.781719799,-1.694855038,0.630016112,-0.726100152,-1.933321473,-0.41439655,0.520125236,0.961689976,-0.844846336,-1.933602676,1.227477877,0.343148178,-0.510427207,,-1.466430922,-0.212782208,1.609148289,-0.011663843,0.295556132,0.007896732,,1.13652084,1.206716054,0.135072841,,1.374670173,-0.140021323,0.887555224,1.371315029,2.59331517,-0.702404906,,-1.149711696,0.675491169,1.376242568,-1.403096076,-1.437339111,-1.495051968,0.19661765,0.682470534,-0.652805216,-0.478506698,1.871772241,-0.101146977,-0.173215086,-0.221362296,-1.755532596,-0.92772114,-1.107671447,-0.920140461,0.184325658,-0.721683289,-1.658939561,-0.075599133,-0.883361293,-1.76806092,,-1.37822385,1.743570771,-0.772235506,-1.502238811,-1.706449293,0.83781031,-2.435084692,-3.36368133,-0.317629043,0.250237851,-1.874770266,1.436290827,0.230705387,0.090936603,-1.122906341,-1.218796329,1.98646215,-0.199946356,-0.726853225,-2.058530905,0.105640835,0.521382688,1.507860271,-1.052774833,1.526938357,0.610531082,-0.380569711,-1.710162938,-2.475215716,-0.632333288,-1.142366969,-3.007470021,-0.191244738,0.854227499,-0.300845875,,,,,,,-1.085098809,0.283686588,-0.794683348,,0.286189458,1.974220366
7166,0,1,1,5,7,2016,-0.612191033,-0.220518625,-0.249257442,0.114855313,-0.2949634,0.05516724,-0.411491224,-0.385000273,-0.383430642,-0.559021502,-1.440919194,1.142695046,-1.015086587,-0.704767612,0.938370033,0.92670379,1.292379271,-0.270586637,-0.9988004,0.687149265,-1.072202645,-0.80049115,0.46500542,0.232395433,1.029744698,-1.238987784,-1.866889824,-2.05364801,-0.500648978,0.20619496,-0.608958013,-1.453667547,1.584911125,-1.264070411,-0.086128049,-1.140729813,-0.387346301,-1.488235469,2.062591824,-0.762247326,-2.431708853,-0.011663843,0.295556132,0.007896732,-0.085527211,-0.765385409,-1.068469691,0.124484048,-0.9193883,-0.414940113,0.103583421,-1.461976993,-0.186587879,,2.777597746,0.111717729,0.738315877,-2.440938416,-0.57856204,-0.098394786,-1.31100976,-0.966745208,-0.772759996,-1.867205626,-1.023319623,-1.282892621,-2.000961436,2.38634177,-1.012299194,-2.40946346,1.69803634,-0.88934016,-0.461994756,0.595353187,-0.39494836,-2.002399759,1.910204687,-1.605798752,-1.571437618,1.679782954,-2.521068374,-2.427118107,-1.14547278,0.542341256,1.451952221,3.722377344,-1.644689225,-1.026098712,-0.664896865,-0.409130261,-2.668867585,,-0.127676991,0.438639067,-1.369149961,2.37425918,,-1.20528237,,0.362345116,-1.358169932,1.787434531,0.471229529,2.479189267,-0.171739633,0.667423124,0.000680967,-0.71949573,-0.499023419,-2.215886636,1.33380621,,,0.344271968,1.659414154,0.474036525,-1.042310886,0.707841095,-1.102338574,-0.864172918,-0.547341937,2.457581587,0.502903115,0.237950114,1.136141061,-1.324105674,0.061163657,-0.84708448
7589,0,1,,6,5,2016,0.884132881,1.47385992,0.706970768,0.170086522,0.060055684,,0.234016801,,-0.328444837,-0.47039589,0.063224182,-1.193257965,0.454238808,-0.06159838,-1.717703667,-0.871976911,-0.725706961,-0.595813504,-0.680113217,0.673448485,0.493771906,0.357067985,-0.923477687,0.138589738,0.126626739,-0.79260614,-0.4013146,-0.629441098,-0.758503586,-0.266636667,,-3.153624721,-0.096261408,-1.525875718,-1.262661719,1.068919012,-0.71505414,-1.117367538,-0.406329228,0.256501354,0.420262049,1.846754346,-0.550110178,-2.116882892,-0.152580562,-0.059988794,-0.491684663,0.36915912,-0.658296282,-0.364438637,0.04313818,-1.3727483,0.369125212,0.029814105,-1.586351447,0.946923157,-0.601278843,-1.782452884,-0.591425401,-0.395399958,,-0.722594131,-0.347828532,-0.947813166,,-0.592925081,-1.508085816,0.697151791,-0.693705306,-1.370112851,,-0.355495626,-0.393743379,0.004243748,-0.037506544,-0.780022418,-0.185937428,-1.27619987,-1.075034681,,-0.322126758,-1.346477559,-0.041630816,-1.144365159,-0.417521937,-0.835853632,0.599199357,-1.171423384,-1.269990433,-0.647774945,-0.993518706,,1.411348163,-0.838901586,-0.826517837,-0.004356613,-0.249332285,-0.320269881,-2.359280733,-1.504453736,0.036981448,-0.581321148,-1.227335127,-2.910326399,-1.65282325,0.45303932,0.87099786,-0.999732857,0.192668927,0.236175308,0.86791455,-0.238035075,-0.871719551,2.728833894,-0.513073176,-1.039001158,-0.707081327,0.693570049,0.5643127,0.338042599,1.652501063,1.488150656,-0.976804105,0.139869638,0.173515405,-0.859226611,1.266659016,1.313060691
9263,1,1,1,5,5,2016,0.742775092,0.31934095,0.384331421,-0.568630902,-0.117453858,-0.351142555,-0.541241581,-0.95869309,0.929355463,,-0.138430204,-0.719982852,0.402879978,0.187421407,0.169528187,0.861048509,0.753046184,-1.885082394,-0.14932086,-1.581626851,-0.50098687,1.398436201,,-1.244578519,1.070318981,0.750255044,-0.548647559,,1.370119065,-0.251082995,-1.698256878,-3.176337027,0.337758577,0.081582014,0.167270157,-0.914375543,0.20362072,1.015273776,0.199443169,0.283095848,-0.209662183,-0.696344228,0.185618828,0.724159797,0.333349275,2.448408707,-0.222268886,-0.05384672,0.527722422,1.13481737,-0.314616095,0.471004802,0.403615746,-0.214526901,-1.261690943,-1.3259683,0.350470834,-0.263680369,-0.509862039,-0.059501252,-0.683859945,-1.809932356,-0.464990763,0.361951784,1.109178229,-0.312316272,-0.482080025,2.439378695,,0.456454259,1.306365231,0.576666348,-0.031254167,-1.449019723,-1.111528011,0.46871412,1.150991743,-1.14385957,1.401938695,3.458156448,-0.503620636,-0.538125844,0.138365414,-1.545657833,-0.315011672,-1.563788981,0.129140247,-1.574387183,0.35536782,0.715611176,-2.034547895,-0.31856204,0.613182915,0.061661114,0.158505988,-0.053291013,0.012878037,-1.176107802,0.390968159,-0.921546942,-0.259732712,1.01417834,0.567893456,-2.372892328,1.294689542,0.401595633,-1.938267466,-1.980273835,-0.677014218,0.54261396,-0.986570385,-1.550689129,-1.689439285,0.023046256,-0.966435113,1.22553085,-0.148736664,-1.65536811,-0.494399257,1.419584776,0.170225899,-0.151482524,0.105151223,-1.306330399,1.17938884,0.74756854,0.489784229,
